building_id,Sanierungszustand,A_NGF_m2,Ht_W_per_K,Q_kW_mittleres,Q_kW_kaltes,Q_kW_heisses
DEBBAL520000wbwH,vollsaniert,15.86,80.54,0.76355,0.74422,0.51709
DEBBAL520000w9wR,unsaniert,168.8,329.08,12.04441,11.781139999999999,8.68777
DEBBAL520000w9vz,vollsaniert,2.19,11.01,0.10441,0.10177,0.07071
DEBBAL520000w9GU,teilsaniert,12.99,67.25,1.74747,1.70928,1.26047
DEBBAL520000w9ER,unsaniert,53.21,145.43,4.1593599999999995,4.04302,2.67595
DEBBAL01000bs7dO,vollsaniert,5.34,25.41,0.2409,0.2348,0.16313999999999998
DEBBAL520000w9GB,unsaniert,91.3,183.1,6.70138,6.5549,4.83378
DEBBAL520000w9DA,vollsaniert,598.17,2179.83,30.474040000000002,29.95088,23.803759999999997
DEBBAL520000wbwx,teilsaniert,135.95,281.89,7.32525,7.16514,5.28379
DEBBAL520000w9Eh,teilsaniert,81.34,144.72,3.76068,3.67847,2.71262
DEBBAL520000w9wE,teilsaniert,112.72,286.29,7.43959,7.27697,5.3662600000000005
DEBBAL520000w9El,unsaniert,110.35,247.48,9.05777,8.85978,6.53347
DEBBAL520000w9yh,vollsaniert,82.09,403.53,3.82548,3.72863,2.5906700000000003
DEBBAL520000w9FU,unsaniert,135.81,271.82,9.948709999999998,9.73125,7.17612
DEBBAL520000w9xP,teilsaniert,150.7,271.64,7.05894,6.9046400000000006,5.09169
DEBBAL520000w9Fx,unsaniert,41.31,126.38,4.62537,4.5242700000000005,3.33633
DEBBAL520000wbwF,teilsaniert,132.45,262.1,6.81088,6.66201,4.91277
DEBBAL520000w9Gx,unsaniert,6.39,37.71,1.0786,1.04843,0.6939299999999999
DEBBAL520000w9w0,unsaniert,17.82,73.1,2.09058,2.0321,1.34499
DEBBAL520000w9wa,unsaniert,72.96,209.9,7.68234,7.51442,5.54136
DEBBAL520000w9wH,vollsaniert,206.11,385.83,4.23639,4.14379,3.0557600000000003
DEBBAL520000w9FR,unsaniert,13.93,76.01,2.17387,2.11306,1.3985699999999999
DEBBAL520000w9xf,unsaniert,134.29,275.83,10.095229999999999,9.87457,7.2818000000000005
DEBBAL520000w9E1,unsaniert,4.98,25.93,0.7416799999999999,0.72094,0.47717000000000004
DEBBAL520000w9x2,unsaniert,127.73,277.58,10.159510000000001,9.93744,7.32817
DEBBAL520000w9xU,unsaniert,180.31,450.88,16.502290000000002,16.14158,11.90329
DEBBAL520000w9Fh,unsaniert,11.7,56.97,1.6293,1.58373,1.04822
DEBBAL520000w9wL,unsaniert,145.62,273.3,10.002790000000001,9.78415,7.21513
DEBBAL520000w9Hs,unsaniert,10.94,45.72,1.67343,1.63685,1.20706
DEBBAL520000w9FN,unsaniert,8.94,30.9,1.1309,1.1061800000000002,0.8157300000000001
DEBBAL520000w9Hi,unsaniert,28.16,90.28,3.30431,3.23208,2.3834400000000002
DEBBAL520000w9F1,unsaniert,119.32,212.41,7.7741999999999996,7.6042700000000005,5.60762
DEBBAL520000w9EI,unsaniert,150.92,314.27,11.50231,11.25089,8.29675
DEBBAL520000w9w2,unsaniert,199.94,346.0,12.66358,12.38678,9.134379999999998
DEBBAL520000w9Gf,unsaniert,6.59,35.52,1.0158099999999999,0.9873999999999999,0.6535299999999999
DEBBAL520000w9wo,teilsaniert,11.51,56.24,1.14204,1.11009,0.7347400000000001
DEBBAL520000w9xd,unsaniert,158.65,299.33,10.95533,10.71587,7.90221
DEBBAL520000wbf6,teilsaniert,23.31,141.51,3.67736,3.59698,2.65252
DEBBAL520000w9xY,unsaniert,78.94,245.42,8.98255,8.786209999999999,6.479220000000001
DEBBAL520000w9Gi,unsaniert,24.47,129.3,4.7324399999999995,4.629,3.41357
DEBBAL520000w9xg,unsaniert,3.57,26.22,0.74987,0.72889,0.48243
DEBBAL520000w9F2,unsaniert,28.95,191.87,6.63871,6.48521,4.68163
DEBBAL520000w9wI,teilsaniert,115.34,291.41,7.572520000000001,7.407,5.462140000000001
DEBBAL520000w9Hu,unsaniert,11.44,40.88,1.49609,1.4633900000000002,1.0791400000000002
DEBBAL520000w9E2,teilsaniert,198.9,366.83,9.53234,9.32399,6.87579
DEBBAL520000w9xZ,unsaniert,175.21,311.63,11.405629999999999,11.15632,8.22701
DEBBAL520000w9FW,unsaniert,89.47,189.67,6.94182,6.79008,5.00721
DEBBAL520000w9FH,unsaniert,10.44,32.47,1.1884100000000002,1.1624400000000001,0.85722
DEBBAL01000bnlNA,teilsaniert,27.47,101.43,2.6358800000000002,2.57827,1.90129
DEBBAL520000w9wf,teilsaniert,226.6,419.67,10.905569999999999,10.66719,7.86631
DEBBAL520000w9Fp,unsaniert,131.39,224.77,8.22659,8.04678,5.93394
DEBBAL520000w9Hb,unsaniert,12.7,76.92,2.8154299999999997,2.7538899999999997,2.0308
DEBBAL520000w9wA,vollsaniert,160.46,316.57,3.4759,3.3999200000000003,2.50721
DEBBAL520000w9DL,teilsaniert,79.6,265.7,6.90458,6.75366,4.9803500000000005
DEBBAL520000w9wZ,unsaniert,31.38,207.77,7.60429,7.43808,5.485060000000001
DEBBAL520000w9vZ,unsaniert,72.64,208.61,7.63522,7.46833,5.50737
DEBBAL01000bhPdc,teilsaniert,13.41,69.39,1.8030599999999999,1.7636500000000002,1.30057
DEBBAL520000w9E9,teilsaniert,1787.66,5249.02,128.94743,125.96599,90.93402999999999
DEBBAL520000w9yf,teilsaniert,13.25,56.61,1.471,1.43885,1.06105
DEBBAL520000w9xE,teilsaniert,164.17,321.49,8.354190000000001,8.17159,6.02598
DEBBAL520000w9Gh,unsaniert,19.76,88.52,2.5317399999999997,2.46092,1.6288099999999999
DEBBAL520000w9DZ,unsaniert,4.46,31.09,0.88914,0.86427,0.5720299999999999
DEBBAL010007l5VJ,teilsaniert,186.05,264.18,6.86504,6.71498,4.95183
DEBBAL520000w9vC,vollsaniert,37.33,339.51,3.52415,3.44266,2.4852399999999997
DEBBAL520000w9xQ,teilsaniert,59.42,262.55,6.82262,6.67349,4.92124
DEBBAL520000w9GG,teilsaniert,3.91,24.8,0.5036499999999999,0.48956,0.32403
DEBBAL520000w9xa,unsaniert,229.44,425.66,15.57924,15.23871,11.23749
DEBBAL520000wbf2,unsaniert,100.8,231.45,8.47101,8.28585,6.11023
DEBBAL520000w9w4,unsaniert,78.78,210.98,7.7218800000000005,7.553100000000001,5.56988
DEBBAL520000w9Gm,teilsaniert,890.64,2243.55,58.30091,57.02658,42.05312
DEBBAL520000w9vl,unsaniert,10.46,58.85,2.1539200000000003,2.10684,1.5536500000000002
DEBBAL520000w9vt,unsaniert,0.63,4.44,0.14038,0.13683,0.09506999999999999
DEBBAL520000w9EF,unsaniert,9.02,49.11,1.4045699999999999,1.36529,0.90364
DEBBAL520000w9xV,unsaniert,161.99,274.53,10.04767,9.82805,7.2475
DEBBAL520000w9FC,teilsaniert,123.25,258.35,6.71349,6.566739999999999,4.84251
DEBBAL520000wbf8,teilsaniert,15.83,88.95,2.31145,2.26092,1.66727
DEBBAL520000w9Gu,unsaniert,105.95,203.08,7.43283,7.270359999999999,5.3613800000000005
DEBBAL520000w9vM,unsaniert,274.93,492.14,18.01229,17.61858,12.992469999999999
DEBBAL520000w9w3,teilsaniert,81.03,242.92,6.3125,6.17452,4.55328
DEBBAL520000w9yr,vollsaniert,92.88,491.03,4.6549499999999995,4.537100000000001,3.1524
DEBBAL520000w9Ev,unsaniert,120.36,213.02,7.7964899999999995,7.6260699999999995,5.6236999999999995
DEBBAL520000w9wl,unsaniert,145.2,299.89,10.976,10.73609,7.91711
DEBBAL520000w9Ft,teilsaniert,132.54,244.27,6.34755,6.2088,4.57856
DEBBAL520000w9xO,teilsaniert,127.67,237.28,6.166,6.03123,4.44761
DEBBAL520000wbwz,vollsaniert,755.47,1105.44,12.13776,11.87245,8.7551
DEBBAL520000w9Dx,teilsaniert,179.14,312.34,8.11639,7.93898,5.85445
DEBBAL520000wbwC,teilsaniert,12.59,69.82,1.4178199999999999,1.37816,0.91216
DEBBAL520000w9yp,vollsaniert,1596.58,5764.63,54.64868,53.26517,37.008919999999996
DEBBAL520000w9vY,vollsaniert,1063.76,5696.97,59.13454,57.767269999999996,41.701809999999995
DEBBAL520000wbf7,teilsaniert,11.77,62.8,1.6318599999999999,1.59619,1.17708
DEBBAL520000w9wh,unsaniert,80.07,220.66,8.07598,7.89945,5.82529
DEBBAL520000wbeW,teilsaniert,8.95,55.44,1.1258599999999999,1.0943699999999998,0.72433
DEBBAL520000wbf9,teilsaniert,20.3,114.25,2.96881,2.9039200000000003,2.1414400000000002
DEBBAL520000w9H6,vollsaniert,11.34,57.76,0.63421,0.6203500000000001,0.45746
DEBBAL520000w9G8,vollsaniert,251.56,486.15,5.33788,5.22121,3.85028
DEBBAL520000w9FG,unsaniert,130.85,253.37,9.27336,9.07066,6.68898
DEBBAL520000w9EG,unsaniert,119.0,229.54,8.401309999999999,8.21767,6.05996
DEBBAL520000w9wc,unsaniert,167.26,323.36,11.83492,11.576229999999999,8.53666
DEBBAL520000w9Fl,teilsaniert,193.22,352.85,9.16924,8.96882,6.61388
DEBBAL520000w9EN,unsaniert,206.5,336.34,12.31008,12.041,8.8794
DEBBAL520000w9wq,vollsaniert,99.04,230.1,2.5265500000000003,2.47132,1.82243
DEBBAL520000w9Dr,vollsaniert,3.89,24.63,0.23347,0.22756,0.15811
DEBBAL520000w9wj,vollsaniert,23.34,214.62,2.22778,2.17627,1.57103
DEBBAL520000w9vo,teilsaniert,157.98,317.6,8.253200000000001,8.0728,5.95313
DEBBAL520000w9Go,unsaniert,118.05,221.19,8.09566,7.918699999999999,5.83949
DEBBAL520000w9FD,unsaniert,113.04,194.5,7.11885,6.96325,5.13491
DEBBAL520000w9vd,vollsaniert,1063.76,5702.82,59.19523,57.82656,41.744620000000005
DEBBAL520000w9wm,unsaniert,74.93,224.39,8.212530000000001,8.03302,5.92379
DEBBAL520000w9FF,unsaniert,16.03,81.93,2.34318,2.27764,1.5075
DEBBAL520000w9Gv,unsaniert,15.81,78.45,2.24379,2.1810300000000002,1.44356
DEBBAL520000w9wD,unsaniert,128.03,223.92,8.19552,8.01638,5.91152
DEBBAL010009Wc0l,teilsaniert,944.04,2076.92,53.970879999999994,52.79119,38.92982
DEBBAL520000w9H5,unsaniert,16.59,88.91,3.2540500000000003,3.18292,2.34718
DEBBAL520000w9vp,vollsaniert,26.47,161.02,1.76798,1.72933,1.27526
DEBBAL520000w9Gk,unsaniert,118.55,224.1,8.20217,8.02288,5.91632
DEBBAL520000w9wT,teilsaniert,137.55,298.44,7.75537,7.585850000000001,5.59404
DEBBAL520000w9DI,vollsaniert,95.09,369.47,4.05675,3.96808,2.92618
DEBBAL520000w9w5,unsaniert,73.89,234.12,8.568670000000001,8.38138,6.180680000000001
DEBBAL520000w9G2,unsaniert,138.59,302.48,11.07086,10.82888,7.98554
DEBBAL520000wbwB,vollsaniert,2.98,13.47,0.12769,0.12445999999999999,0.08648
DEBBAL520000w9H9,teilsaniert,14.08,102.32,2.65887,2.60076,1.91788
DEBBAL520000w9FS,unsaniert,109.22,209.75,7.67678,7.508979999999999,5.53735
DEBBAL520000w9wU,unsaniert,139.29,863.35,29.87198,29.1813,21.06579
DEBBAL520000w9ET,unsaniert,22.35,104.09,2.97708,2.8938,1.91532
DEBBAL520000w9GT,vollsaniert,34.17,103.72,1.0765799999999999,1.05169,0.7592000000000001
DEBBAL520000w9vN,teilsaniert,79.14,241.52,6.27616,6.1389700000000005,4.5270600000000005
DEBBAL520000wbf3,teilsaniert,47.67,237.73,6.17775,6.04272,4.45608
DEBBAL520000w9y3,unsaniert,214.56,395.83,14.48739,14.170729999999999,10.44992
DEBBAL01000bjZuh,vollsaniert,1689.65,3016.91,33.125699999999995,32.40164,23.89395
DEBBAL520000w9xo,unsaniert,128.7,241.14,8.82584,8.63293,6.36618
DEBBAL520000w9wr,vollsaniert,55.2,406.08,4.2151000000000005,4.117640000000001,2.9725
DEBBAL520000w9xC,teilsaniert,191.05,325.43,8.45667,8.27182,6.09989
DEBBAL520000w9wv,unsaniert,151.3,302.15,11.058620000000001,10.8169,7.97671
DEBBAL010009Wc0m,teilsaniert,508.93,1063.82,27.64452,27.04026,19.94031
DEBBAL520000w9w8,unsaniert,86.65,275.93,10.098889999999999,9.87815,7.28445
DEBBAL520000w9GK,teilsaniert,124.2,285.99,7.43183,7.26938,5.36066
DEBBAL520000w9Gs,unsaniert,5.42,25.49,0.9328099999999999,0.91242,0.6728500000000001
DEBBAL520000w9wi,unsaniert,16.88,76.26,2.18101,2.12,1.40317
DEBBAL520000w9Gt,unsaniert,11.15,61.39,1.7556500000000002,1.70654,1.12951
DEBBAL520000w9Fy,teilsaniert,165.03,318.53,8.2774,8.09647,5.97058
DEBBAL520000w9GY,unsaniert,24.8,79.93,2.92532,2.86138,2.1100700000000003
DEBBAL520000w9H8,teilsaniert,22.06,67.14,1.7446300000000001,1.7065,1.25842
DEBBAL520000w9wJ,unsaniert,70.14,219.92,8.049109999999999,7.87317,5.80592
DEBBAL520000w9xM,teilsaniert,143.41,290.72,7.55455,7.38943,5.44919
DEBBAL520000w9FV,unsaniert,232.22,424.47,15.53578,15.196200000000001,11.20614
DEBBAL520000w9xk,unsaniert,164.79,315.24,11.53791,11.28572,8.32243
DEBBAL520000wbwy,vollsaniert,620.52,951.32,10.445450000000001,10.21713,7.53442
DEBBAL520000w9EB,unsaniert,13.34,43.77,1.6019100000000002,1.5669000000000002,1.15548
DEBBAL520000wbwE,teilsaniert,173.62,321.28,8.34882,8.16633,6.0221
DEBBAL520000w9vA,vollsaniert,38.09,344.13,3.57212,3.48952,2.51906
DEBBAL520000wbwM,vollsaniert,7.86,60.66,0.6660900000000001,0.6515299999999999,0.48046
DEBBAL520000w9xL,teilsaniert,27.67,78.97,2.05223,2.00737,1.4802899999999999
DEBBAL520000wbeZ,teilsaniert,177.86,314.67,8.17713,7.9983900000000006,5.8982600000000005
DEBBAL520000w9GQ,teilsaniert,66.71,276.59,5.61634,5.459239999999999,3.61331
DEBBAL520000w9xq,unsaniert,186.18,320.0,11.71184,11.45584,8.44788
DEBBAL520000w9Eg,teilsaniert,169.38,316.62,8.22779,8.04795,5.9348
DEBBAL520000w9DK,teilsaniert,133.73,1015.86,26.39807,25.821060000000003,19.04123
DEBBAL520000w9x1,unsaniert,121.95,260.19,9.52308,9.31493,6.86911
DEBBAL520000w9Fk,unsaniert,117.97,214.62,7.8552100000000005,7.68351,5.66605
DEBBAL520000w9H1,unsaniert,9.24,51.52,1.88561,1.8444,1.36011
DEBBAL520000w9Gn,unsaniert,117.83,220.88,8.08433,7.90762,5.83132
DEBBAL01000bVl68,unsaniert,9.5,38.42,1.40631,1.37557,1.01439
DEBBAL520000w9DX,unsaniert,5.77,22.76,0.83297,0.81477,0.6008300000000001
DEBBAL520000w9xj,unsaniert,140.83,280.7,10.27376,10.0492,7.4105799999999995
DEBBAL520000w9vL,teilsaniert,13.29,69.4,1.4091900000000002,1.36977,0.90661
DEBBAL520000w9Er,teilsaniert,118.42,244.25,6.34712,6.2083900000000005,4.57825
DEBBAL520000w9ES,unsaniert,119.12,225.67,8.2594,8.078859999999999,5.9576
DEBBAL520000w9EE,unsaniert,23.17,111.57,3.19087,3.10161,2.05286
DEBBAL520000w9GL,teilsaniert,13.99,63.31,1.28561,1.2496500000000001,0.8271000000000001
DEBBAL520000w9G4,unsaniert,107.32,183.48,6.71533,6.56855,4.843850000000001
DEBBAL520000w9jH,vollsaniert,1452.64,3652.22,40.10143,39.22489,28.92562
DEBBAL520000w9vF,teilsaniert,79.83,252.08,6.55045,6.4072700000000005,4.72492
DEBBAL520000w9Et,unsaniert,199.91,409.62,14.992270000000001,14.66457,10.81409
DEBBAL520000w9xx,teilsaniert,166.36,280.78,7.29626,7.13678,5.26288
DEBBAL520000w9Dy,teilsaniert,53.1,401.86,11.584010000000001,11.35575,8.67374
DEBBAL520000w9xB,teilsaniert,154.4,278.75,7.24369,7.08535,5.22495
DEBBAL520000w9wx,vollsaniert,168.5,333.97,3.66703,3.58687,2.64507
DEBBAL520000w9Gc,unsaniert,21.9,99.79,2.85386,2.77403,1.83605
DEBBAL520000w9wV,unsaniert,10.22,51.23,1.46505,1.42407,0.94255
DEBBAL520000wbwO,vollsaniert,11.82,70.96,0.7791699999999999,0.76214,0.56202
DEBBAL520000w9wW,vollsaniert,139.4,287.36,3.1552399999999996,3.08627,2.2759099999999997
DEBBAL520000w9Gl,unsaniert,134.38,269.83,9.87576,9.6599,7.1235
DEBBAL520000w9yk,vollsaniert,7535.27,21111.56,200.13756,195.07079000000002,135.5362
DEBBAL520000w9wt,unsaniert,80.15,224.0,8.1985,8.0193,5.91367
DEBBAL520000w9w7,unsaniert,16.35,81.09,2.31912,2.25425,1.49202
DEBBAL520000w9FA,unsaniert,108.95,194.05,7.10224,6.947,5.12293
DEBBAL520000w9x3,unsaniert,117.64,213.7,7.8216,7.6506300000000005,5.64181
DEBBAL520000w9vg,vollsaniert,9.55,102.04,1.05918,1.03469,0.74693
DEBBAL520000w9xi,unsaniert,162.07,282.48,10.338799999999999,10.11282,7.4575
DEBBAL520000w9Ey,unsaniert,7.52,43.51,1.2444600000000001,1.2096500000000001,0.80063
DEBBAL520000w9G7,unsaniert,103.64,178.77,6.542800000000001,6.39979,4.719399999999999
DEBBAL520000w9DY,unsaniert,9.86,61.52,2.25174,2.20252,1.6242
DEBBAL520000w9vE,vollsaniert,37.34,340.13,3.53056,3.44893,2.4897600000000004
DEBBAL520000w9Fw,unsaniert,110.75,200.52,7.33896,7.17854,5.29367
DEBBAL520000w9vB,vollsaniert,37.67,343.0,3.5603800000000003,3.47806,2.51079
DEBBAL520000w9Ga,unsaniert,80.0,397.27,14.540059999999999,14.22225,10.48791
DEBBAL520000w9w9,vollsaniert,161.41,1165.93,12.102319999999999,11.8225,8.53458
DEBBAL520000w9GR,vollsaniert,23.47,127.82,1.4035199999999999,1.3728399999999998,1.01237
DEBBAL520000w9EH,unsaniert,115.94,238.77,8.73884,8.54783,6.3034300000000005
DEBBAL520000w9Gg,vollsaniert,23.57,145.17,1.3762,1.3413599999999999,0.93198
DEBBAL520000w9vf,vollsaniert,875.2,4284.09,44.468900000000005,43.44072,31.359569999999998
DEBBAL520000w9Eq,teilsaniert,17.25,82.52,1.6755799999999998,1.62871,1.078
DEBBAL520000w9DH,vollsaniert,2324.05,2786.72,30.59815,29.92934,22.0708
DEBBAL520000w9Ej,unsaniert,130.9,268.59,9.83036,9.61548,7.09075
DEBBAL520000w9vV,unsaniert,80.3,247.14,9.04549,8.84777,6.52461
DEBBAL520000w9EL,unsaniert,107.13,221.99,8.12492,7.9473199999999995,5.860600000000001
DEBBAL520000w9Gy,unsaniert,14.17,67.04,1.91748,1.86384,1.23362
DEBBAL520000w9x7,unsaniert,157.69,308.13,11.27773,11.03122,8.13475
DEBBAL520000wbf0,unsaniert,199.25,335.68,12.2858,12.01726,8.861889999999999
DEBBAL520000w9DM,teilsaniert,79.71,287.94,7.48243,7.31888,5.39717
DEBBAL520000w9E0,unsaniert,5.67,37.52,1.07306,1.04304,0.69036
DEBBAL520000w9DC,vollsaniert,2249.29,3030.21,33.27172,32.544470000000004,23.99927
DEBBAL520000w9xt,teilsaniert,119.37,260.77,6.7763800000000005,6.62826,4.88788
DEBBAL520000w9xz,teilsaniert,190.84,323.65,8.41042,8.22659,6.066529999999999
DEBBAL520000w9G0,unsaniert,105.42,186.73,6.83442,6.685029999999999,4.92974
DEBBAL520000w9DB,vollsaniert,1431.37,3233.65,35.505449999999996,34.72938,25.610490000000002
DEBBAL520000w9GN,teilsaniert,114.07,225.15,5.8506599999999995,5.722779999999999,4.220149999999999
DEBBAL520000w9DE,vollsaniert,1444.1,2838.32,29.461759999999998,28.78057,20.7765
DEBBAL520000wbf5,teilsaniert,23.42,165.08,4.28972,4.19595,3.09422
DEBBAL520000w9DO,vollsaniert,351.4,1059.02,10.03954,9.78537,6.79893
DEBBAL520000w9vj,vollsaniert,41.04,450.05,4.67157,4.56355,3.2944
DEBBAL520000w9EO,unsaniert,120.28,225.95,8.269879999999999,8.08912,5.96516
DEBBAL520000w9Gr,unsaniert,98.71,205.76,7.53089,7.36628,5.43212
DEBBAL520000w9vU,unsaniert,97.27,294.09,10.76354,10.528270000000001,7.763859999999999
DEBBAL520000w9Ex,teilsaniert,88.69,745.44,18.31257,17.88916,12.914069999999999
DEBBAL520000w9Fd,teilsaniert,20.44,90.86,1.84493,1.79332,1.18695
DEBBAL520000w9FX,unsaniert,160.97,271.47,9.935780000000001,9.7186,7.16679
DEBBAL520000w9F0,unsaniert,251.49,431.19,15.78153,15.43657,11.3834
DEBBAL520000w9xw,teilsaniert,138.25,292.49,7.6007,7.43456,5.48247
DEBBAL520000w9ww,unsaniert,75.93,239.75,8.77495,8.58314,6.329470000000001
DEBBAL520000wbwJ,vollsaniert,781.22,984.8,10.813139999999999,10.57679,7.79965
DEBBAL520000w9yo,vollsaniert,2016.74,5974.23,56.63567,55.20185,38.35454
DEBBAL520000w9yi,vollsaniert,23218.12,60191.14,570.6120500000001,556.16618,386.42715000000004
DEBBAL520000w9wd,vollsaniert,161.29,1163.45,12.07662,11.79739,8.516459999999999
DEBBAL520000w9xs,unsaniert,161.8,297.7,10.89598,10.65782,7.85939
DEBBAL520000w9ve,vollsaniert,91.43,743.43,7.71679,7.53837,5.4418999999999995
DEBBAL520000w9vR,unsaniert,76.99,216.37,7.91917,7.74607,5.71219
DEBBAL520000w9DF,unsaniert,560.07,6077.97,222.45381,217.59143,160.45848
DEBBAL520000w9wQ,unsaniert,224.18,390.46,14.29088,13.97852,10.30818
DEBBAL520000w9DV,vollsaniert,850.0,4076.69,44.7621,43.783699999999996,32.28742
DEBBAL01000bDLpM,teilsaniert,1788.77,8003.39,207.97609,203.43016,150.01554000000002
DEBBAL520000w9xR,teilsaniert,212.1,385.03,10.00531,9.786610000000001,7.216939999999999
DEBBAL520000w9E5,vollsaniert,870.43,4514.44,49.56852,48.48505,35.75434
DEBBAL520000w9G3,unsaniert,171.77,446.73,16.35049,15.9931,11.793790000000001
DEBBAL520000w9Em,teilsaniert,166.2,301.41,7.8324,7.6612,5.6496
DEBBAL520000w9F7,unsaniert,110.21,213.21,7.8034300000000005,7.63287,5.62871
DEBBAL520000w9GH,teilsaniert,114.38,220.08,5.719069999999999,5.594060000000001,4.125229999999999
DEBBAL520000wbeR,teilsaniert,303.76,492.2,12.79035,12.51078,9.22583
DEBBAL520000w9GC,vollsaniert,453.47,1402.58,13.29646,12.95984,9.00457
DEBBAL520000w9FJ,vollsaniert,4199.99,6572.79,72.16923,70.59176,52.05649
DEBBAL520000w9vO,unsaniert,83.42,223.57,8.18263,8.003770000000001,5.902220000000001
DEBBAL520000w9Ge,vollsaniert,321.96,919.13,10.09208,9.87149,7.27954
DEBBAL520000w9GF,teilsaniert,119.16,211.62,5.4992399999999995,5.37904,3.96666
DEBBAL520000w9GD,unsaniert,97.99,207.21,7.58385,7.41808,5.47032
DEBBAL01000cHcRS,teilsaniert,62.07,127.2,3.3054699999999997,3.2332199999999998,2.3842800000000004
DEBBAL520000w9Fu,teilsaniert,106.55,189.96,4.93618,4.8282799999999995,3.56052
DEBBAL520000w9Fe,teilsaniert,193.96,365.82,9.506120000000001,9.29834,6.85688
DEBBAL520000w9vQ,unsaniert,75.12,209.25,7.65865,7.49125,5.5242700000000005
DEBBAL010009Wc0k,vollsaniert,1058.83,2130.17,23.38925,22.87801,16.87093
DEBBAL520000w9vP,unsaniert,75.57,208.69,7.63791,7.47096,5.50931
DEBBAL01000bjZu8,vollsaniert,83.55,628.51,7.65526,7.50442,5.73202
DEBBAL01000bjZuk,unsaniert,30.4,120.55,3.80928,3.7128400000000004,2.5797
DEBBAL520000w9GA,vollsaniert,1394.92,9910.43,108.81653999999999,106.43803999999999,78.49061999999999
DEBBAL520000w9EY,teilsaniert,70.27,241.94,6.287,6.14958,4.53488
DEBBAL520000w9vi,vollsaniert,78.32,714.52,7.41675,7.2452700000000005,5.23031
DEBBAL520000w9Ds,vollsaniert,1233.14,11760.94,129.13513,126.3125,93.14665
DEBBAL01000ayuad,vollsaniert,158.66,888.89,9.76003,9.546700000000001,7.04002
DEBBAL520000wbq6,unsaniert,10.11,51.67,1.47767,1.43634,0.9506699999999999
DEBBAL520000w9vh,vollsaniert,41.04,449.96,4.6706,4.562609999999999,3.29372
DEBBAL520000wbsj,teilsaniert,123.43,252.45,6.56011,6.416720000000001,4.73188
DEBBAL520000wbp8,unsaniert,13.89,96.78,3.54222,3.46479,2.55504
DEBBAL520000wbv8,unsaniert,13.52,63.87,2.33781,2.2867100000000002,1.68629
DEBBAL520000wbnN,unsaniert,99.56,239.94,8.78186,8.58991,6.33446
DEBBAL520000Kfjm,vollsaniert,1945.05,9347.33,116.65473,114.41136999999999,88.05188000000001
DEBBAL520000wbZb,unsaniert,6.39,46.25,1.69257,1.65557,1.22087
DEBBAL520000wbuA,teilsaniert,190.85,389.66,10.12583,9.9045,7.30388
