building_id,building_x,building_y,connection_x,connection_y,distance_to_street,street_segment_id,street_name,heating_load_kw,annual_heat_demand_kwh,building_type,building_area_m2,pipe_type,temperature_c,flow_direction,follows_street,connected_to_supply_pipe,connected_to_return_pipe
1549,456361.0548032615,5734748.118064162,456354.33046386536,5734781.593321562,34.14395405157886,762,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1553,456348.0997834431,5734268.03022103,456352.093140382,5734279.909818562,12.53282638335519,775,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1553,456348.0997834431,5734268.03022103,456352.093140382,5734279.909818562,12.53282638335519,775,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1558,456352.1463734068,5734211.040023556,456337.76495073474,5734177.384482982,36.59946351278873,1067,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1558,456352.1463734068,5734211.040023556,456337.76495073474,5734177.384482982,36.59946351278873,1067,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1560,456352.98460198013,5733973.651065529,456349.5629734482,5734005.561927239,32.093778787965434,1076,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1560,456352.98460198013,5733973.651065529,456349.5629734482,5734005.561927239,32.093778787965434,1076,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1582,456356.59383010055,5733702.741614296,456363.3600321561,5733738.50246884,36.39533222794108,902,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1582,456356.59383010055,5733702.741614296,456363.3600321561,5733738.50246884,36.39533222794108,902,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1587,456359.6736385795,5733687.817890798,456403.4307550562,5733672.833014946,46.2518296571706,384,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1587,456359.6736385795,5733687.817890798,456403.4307550562,5733672.833014946,46.2518296571706,384,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1588,456362.93942666915,5734208.217046275,456345.1672679247,5734173.716608003,38.80888902557828,252,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1588,456362.93942666915,5734208.217046275,456345.1672679247,5734173.716608003,38.80888902557828,252,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1602,456370.88111955585,5733809.302057015,456409.34853660525,5733805.406369522,38.66417664313969,563,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1602,456370.88111955585,5733809.302057015,456409.34853660525,5733805.406369522,38.66417664313969,563,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1609,456399.614722572,5734113.007977203,456388.7438116546,5734105.213677155,13.37639029806799,114,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1609,456399.614722572,5734113.007977203,456388.7438116546,5734105.213677155,13.37639029806799,114,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1613,456376.7375791575,5734012.883896756,456354.4415736467,5734025.273193429,25.506989900750487,292,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1613,456376.7375791575,5734012.883896756,456354.4415736467,5734025.273193429,25.506989900750487,292,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1622,456384.34666333045,5733923.502978072,456426.1380664829,5733920.41222688,41.90553806335741,721,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1622,456384.34666333045,5733923.502978072,456426.1380664829,5733920.41222688,41.90553806335741,721,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1628,456387.32226895844,5734244.317557825,456363.9886216225,5734284.978673055,46.88054382950587,775,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1628,456387.32226895844,5734244.317557825,456363.9886216225,5734284.978673055,46.88054382950587,775,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1632,456390.633399444,5734234.486081015,456423.82341284776,5734204.912341237,44.45428071866872,977,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1632,456390.633399444,5734234.486081015,456423.82341284776,5734204.912341237,44.45428071866872,977,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1642,456399.3608878403,5734083.893999284,456386.9814738291,5734089.824282032,13.726548901145584,292,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1642,456399.3608878403,5734083.893999284,456386.9814738291,5734089.824282032,13.726548901145584,292,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1658,456402.73536527704,5733600.392944329,456397.7196806416,5733612.798770865,13.381390974172158,1026,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1658,456402.73536527704,5733600.392944329,456397.7196806416,5733612.798770865,13.381390974172158,1026,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1660,456415.00228704064,5734074.031954569,456416.37107808795,5734091.160323195,17.182974152668653,114,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1660,456415.00228704064,5734074.031954569,456416.37107808795,5734091.160323195,17.182974152668653,114,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1661,456417.9350578498,5734136.105294574,456404.7801689346,5734136.462495407,13.159737641992987,117,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1661,456417.9350578498,5734136.105294574,456404.7801689346,5734136.462495407,13.159737641992987,117,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1663,456403.4657736307,5734025.911851861,456428.0234672108,5734054.5331985075,37.71288636338504,1076,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1663,456403.4657736307,5734025.911851861,456428.0234672108,5734054.5331985075,37.71288636338504,1076,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1665,456402.6558242834,5733763.850840354,456413.6497383993,5733803.077905145,40.73854145207319,626,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1665,456402.6558242834,5733763.850840354,456413.6497383993,5733803.077905145,40.73854145207319,626,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1673,456413.25029380893,5733953.38397075,456445.3594541093,5733958.329350943,32.487766319775076,535,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1673,456413.25029380893,5733953.38397075,456445.3594541093,5733958.329350943,32.487766319775076,535,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1678,456407.064587759,5733643.272159301,456406.70756619755,5733662.204915229,18.9361218691421,1027,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1678,456407.064587759,5733643.272159301,456406.70756619755,5733662.204915229,18.9361218691421,1027,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1679,456422.7601655425,5733672.926000969,456406.57991837786,5733668.990738987,16.65192737108222,1027,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1679,456422.7601655425,5733672.926000969,456406.57991837786,5733668.990738987,16.65192737108222,1027,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1686,456423.79390972137,5733761.397206327,456441.57791937876,5733787.698539276,31.749505734328476,626,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1686,456423.79390972137,5733761.397206327,456441.57791937876,5733787.698539276,31.749505734328476,626,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1689,456425.5820062196,5734001.609684875,456447.67583805654,5734021.829879689,29.949852813444974,1074,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1689,456425.5820062196,5734001.609684875,456447.67583805654,5734021.829879689,29.949852813444974,1074,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1692,456443.0897900149,5734720.343282454,456466.39116483286,5734694.979697517,34.44220534813736,986,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1692,456443.0897900149,5734720.343282454,456466.39116483286,5734694.979697517,34.44220534813736,986,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1712,456436.56614977896,5733870.828934142,456477.86308437615,5733894.182960672,47.4430960444824,721,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1712,456436.56614977896,5733870.828934142,456477.86308437615,5733894.182960672,47.4430960444824,721,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1713,456415.9092392894,5733566.1076816525,456419.4104782026,5733539.447290211,26.889312853695333,947,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1713,456415.9092392894,5733566.1076816525,456419.4104782026,5733539.447290211,26.889312853695333,947,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1723,456450.91346453765,5734133.972196984,456432.29085890733,5734137.670301647,18.98624287633926,117,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1723,456450.91346453765,5734133.972196984,456432.29085890733,5734137.670301647,18.98624287633926,117,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1724,456440.39068931673,5734049.562811892,456440.8995923723,5734061.996212522,12.443811053955239,1075,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1724,456440.39068931673,5734049.562811892,456440.8995923723,5734061.996212522,12.443811053955239,1075,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1728,456453.08084171783,5734169.693062774,456475.12418709154,5734180.254937931,24.443041588512834,533,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1728,456453.08084171783,5734169.693062774,456475.12418709154,5734180.254937931,24.443041588512834,533,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1735,456448.9314487508,5733985.364912518,456465.4009834531,5734000.12120605,22.113203569327773,320,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1735,456448.9314487508,5733985.364912518,456465.4009834531,5734000.12120605,22.113203569327773,320,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1750,456457.2083650458,5734611.5590843,456424.2433782868,5734634.626584987,40.23431296760955,727,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1750,456457.2083650458,5734611.5590843,456424.2433782868,5734634.626584987,40.23431296760955,727,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1751,456454.8552633166,5733765.19360353,456475.0918833298,5733769.234609032,20.63614583756619,343,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1751,456454.8552633166,5733765.19360353,456475.0918833298,5733769.234609032,20.63614583756619,343,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1758,456512.1890359997,5734844.744880682,456498.8042482329,5734888.464694444,45.72280239624681,762,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1758,456512.1890359997,5734844.744880682,456498.8042482329,5734888.464694444,45.72280239624681,762,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1777,456475.760877951,5733854.309325127,456481.8271717447,5733891.990937174,38.16678931846523,1091,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1777,456475.760877951,5733854.309325127,456481.8271717447,5733891.990937174,38.16678931846523,1091,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1781,456485.7566662279,5733973.854582637,456488.2373006566,5733987.533362454,13.901890679187861,691,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1781,456485.7566662279,5733973.854582637,456488.2373006566,5733987.533362454,13.901890679187861,691,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1782,456489.48198469885,5734500.136138113,456447.9376785788,5734500.562211088,41.54649093700401,810,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1782,456489.48198469885,5734500.136138113,456447.9376785788,5734500.562211088,41.54649093700401,810,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1787,456494.6851185688,5734501.145968333,456505.3424233405,5734459.746883577,42.74882879849268,810,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1787,456494.6851185688,5734501.145968333,456505.3424233405,5734459.746883577,42.74882879849268,810,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1805,456496.5046661713,5734135.97384186,456490.39800687344,5734116.958276048,19.9720562516216,860,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1805,456496.5046661713,5734135.97384186,456490.39800687344,5734116.958276048,19.9720562516216,860,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1806,456499.1373220226,5734143.176065771,456502.25987519574,5734116.510992381,26.84728062988209,860,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1806,456499.1373220226,5734143.176065771,456502.25987519574,5734116.510992381,26.84728062988209,860,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1810,456503.4411860573,5734183.776279006,456487.4871640417,5734205.062475017,26.601371376242565,570,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1810,456503.4411860573,5734183.776279006,456487.4871640417,5734205.062475017,26.601371376242565,570,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1826,456512.20877355983,5734006.361793537,456519.2249904312,5734008.398421058,7.3058299219620455,601,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1826,456512.20877355983,5734006.361793537,456519.2249904312,5734008.398421058,7.3058299219620455,601,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1828,456516.5319436411,5734194.340383862,456535.25155043014,5734184.907493879,20.961943892911368,973,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1828,456516.5319436411,5734194.340383862,456535.25155043014,5734184.907493879,20.961943892911368,973,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1832,456510.53865146777,5733707.465704663,456494.116757398,5733694.093515378,21.177678132733575,949,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1832,456510.53865146777,5733707.465704663,456494.116757398,5733694.093515378,21.177678132733575,949,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1848,456525.0339272337,5733971.762942808,456521.4992055473,5734007.96725121,36.376451232251625,601,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1848,456525.0339272337,5733971.762942808,456521.4992055473,5734007.96725121,36.376451232251625,601,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1852,456528.3183620574,5733911.593100001,456570.08527527656,5733893.965095564,45.33455172713696,186,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1852,456528.3183620574,5733911.593100001,456570.08527527656,5733893.965095564,45.33455172713696,186,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1856,456531.2850547068,5734264.114050719,456535.097769199,5734284.633118006,20.870287830927445,1105,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1856,456531.2850547068,5734264.114050719,456535.097769199,5734284.633118006,20.870287830927445,1105,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1858,456528.43469354435,5734060.266216187,456540.148051867,5734033.254520248,29.442052929488746,987,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1858,456528.43469354435,5734060.266216187,456540.148051867,5734033.254520248,29.442052929488746,987,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1859,456527.71138450893,5734248.062944152,456526.6577260837,5734226.4685950205,21.62003955843466,972,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1859,456527.71138450893,5734248.062944152,456526.6577260837,5734226.4685950205,21.62003955843466,972,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1865,456537.3273779679,5734072.87334363,456543.1090961283,5734108.405891846,35.999864550040186,926,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1865,456537.3273779679,5734072.87334363,456543.1090961283,5734108.405891846,35.999864550040186,926,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1876,456541.0696504455,5733806.518657985,456550.7202702714,5733792.917505654,16.67710429814377,505,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1876,456541.0696504455,5733806.518657985,456550.7202702714,5733792.917505654,16.67710429814377,505,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1878,456551.8907176351,5733951.796810557,456592.8398057904,5733923.855226435,49.57378282940688,651,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1878,456551.8907176351,5733951.796810557,456592.8398057904,5733923.855226435,49.57378282940688,651,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1881,456561.7486315961,5734669.6382412,456575.84679767425,5734681.988695657,18.742785600444517,986,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1881,456561.7486315961,5734669.6382412,456575.84679767425,5734681.988695657,18.742785600444517,986,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1891,456545.0009014752,5734004.549640112,456566.37978828803,5734009.370642772,21.915721936698677,723,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1891,456545.0009014752,5734004.549640112,456566.37978828803,5734009.370642772,21.915721936698677,723,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1901,456569.0656416499,5734036.656839911,456574.30022412434,5734012.906016095,24.320824115026667,214,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1901,456569.0656416499,5734036.656839911,456574.30022412434,5734012.906016095,24.320824115026667,214,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1912,456575.80469270796,5734072.716780212,456617.2594800111,5734068.526323524,41.66604513990531,214,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1912,456575.80469270796,5734072.716780212,456617.2594800111,5734068.526323524,41.66604513990531,214,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1918,456578.07692059095,5734268.006010627,456599.9213611281,5734288.133640037,29.703552784629558,1105,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1918,456578.07692059095,5734268.006010627,456599.9213611281,5734288.133640037,29.703552784629558,1105,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1922,456572.58469787176,5734218.136065988,456603.0588922535,5734183.666380512,46.00908323417228,925,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1922,456572.58469787176,5734218.136065988,456603.0588922535,5734183.666380512,46.00908323417228,925,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1923,456575.1076733989,5734049.175095931,456580.51739636756,5734013.441893739,36.14037688641214,678,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1923,456575.1076733989,5734049.175095931,456580.51739636756,5734013.441893739,36.14037688641214,678,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1931,456591.9217036599,5733965.356700682,456619.84592174046,5733959.31456264,28.57042854998837,653,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1931,456591.9217036599,5733965.356700682,456619.84592174046,5733959.31456264,28.57042854998837,653,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1959,456616.39110832906,5733482.218805746,456602.5585854339,5733513.652079779,34.34223938608456,946,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1959,456616.39110832906,5733482.218805746,456602.5585854339,5733513.652079779,34.34223938608456,946,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1968,456618.5395112226,5734222.31221779,456635.73180513084,5734244.914506836,28.39785977767731,972,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1968,456618.5395112226,5734222.31221779,456635.73180513084,5734244.914506836,28.39785977767731,972,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1972,456601.1176493991,5733978.273242974,456614.58063579537,5733986.743493151,15.905883841227801,653,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1972,456601.1176493991,5733978.273242974,456614.58063579537,5733986.743493151,15.905883841227801,653,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1976,456624.67218150536,5734274.772496764,456641.6047637132,5734291.27809189,23.64628957563765,296,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1976,456624.67218150536,5734274.772496764,456641.6047637132,5734291.27809189,23.64628957563765,296,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
1981,456627.2180640684,5734025.994904824,456617.0452498239,5733988.379509151,38.96670554795769,678,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
1981,456627.2180640684,5734025.994904824,456617.0452498239,5733988.379509151,38.96670554795769,678,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
2010,456653.9896765319,5734273.208876687,456661.61404227593,5734292.774193374,20.998394464201457,393,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
2010,456653.9896765319,5734273.208876687,456661.61404227593,5734292.774193374,20.998394464201457,393,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
2014,456632.76217554027,5733637.938510866,456651.29871601897,5733616.460053278,28.371243773726153,933,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
2014,456632.76217554027,5733637.938510866,456651.29871601897,5733616.460053278,28.371243773726153,933,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
2024,456683.5005255724,5734198.030045005,456708.1470443993,5734185.62020529,27.59447430253554,645,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
2024,456683.5005255724,5734198.030045005,456708.1470443993,5734185.62020529,27.59447430253554,645,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
2029,456693.6215554408,5734224.6863254225,456690.33122622134,5734251.396114037,26.911690289247304,441,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
2029,456693.6215554408,5734224.6863254225,456690.33122622134,5734251.396114037,26.911690289247304,441,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
2031,456699.9896445901,5734295.003482463,456706.6381044926,5734323.207268103,28.976810444091072,746,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
2031,456699.9896445901,5734295.003482463,456706.6381044926,5734323.207268103,28.976810444091072,746,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
2044,456719.2430193949,5734294.064843491,456717.2482893031,5734324.951255688,30.950757770803587,746,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
2044,456719.2430193949,5734294.064843491,456717.2482893031,5734324.951255688,30.950757770803587,746,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
2045,456716.5959325021,5734143.952538347,456733.7445486512,5734124.88272183,25.646304564398978,677,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
2045,456716.5959325021,5734143.952538347,456733.7445486512,5734124.88272183,25.646304564398978,677,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
2047,456714.75830117427,5734221.015869991,456722.8709460292,5734192.122632683,30.01056761641595,271,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
2047,456714.75830117427,5734221.015869991,456722.8709460292,5734192.122632683,30.01056761641595,271,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
2050,456728.3166621283,5734277.937087949,456764.32158572663,5734258.912989941,40.72187162123494,441,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
2050,456728.3166621283,5734277.937087949,456764.32158572663,5734258.912989941,40.72187162123494,441,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
2052,456727.26433152624,5734157.4409709135,456743.23402504524,5734160.037230182,16.179359483067305,920,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
2052,456727.26433152624,5734157.4409709135,456743.23402504524,5734160.037230182,16.179359483067305,920,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
2059,456759.5203917394,5734182.114509755,456762.20536323986,5734162.788373604,19.511755699118442,271,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
2059,456759.5203917394,5734182.114509755,456762.20536323986,5734162.788373604,19.511755699118442,271,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
2064,456766.23697930627,5734211.561401457,456774.0678131683,5734257.29440358,46.39859310577677,272,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
2064,456766.23697930627,5734211.561401457,456774.0678131683,5734257.29440358,46.39859310577677,272,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
2070,456790.79609467654,5734207.813606898,456818.6732420317,5734247.813459465,48.75575401983102,272,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
2070,456790.79609467654,5734207.813606898,456818.6732420317,5734247.813459465,48.75575401983102,272,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
2071,456789.1842010002,5734298.736803417,456802.0341942416,5734319.751851356,24.632388559878184,746,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
2071,456789.1842010002,5734298.736803417,456802.0341942416,5734319.751851356,24.632388559878184,746,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
2073,456796.8347517963,5733556.697963531,456781.2331392698,5733551.199953936,16.542019917024245,934,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
2073,456796.8347517963,5733556.697963531,456781.2331392698,5733551.199953936,16.542019917024245,934,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
2076,456807.15509890806,5734287.3599312,456815.81001914665,5734262.452964734,26.367871033726413,886,Unknown,10.0,24000,residential,120,supply_service,70,main_to_building,True,True,True
2076,456807.15509890806,5734287.3599312,456815.81001914665,5734262.452964734,26.367871033726413,886,Unknown,10.0,24000,residential,120,return_service,40,building_to_main,True,True,True
